DefaultSC.Earth.OrbitPeriod   
5544.855098067414             
DefaultSC.A1Gregorian      DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   Sun.EarthMJ2000Eq.X       Sun.EarthMJ2000Eq.Y       Sun.EarthMJ2000Eq.Z       
01 Jan 2000 18:01:02.746   5503.786862451109           -2535.124602954089          -3021.243853244508          4.469114486966971            4.00884044177295             4.777549998619866            27145160.52287314         -132647244.5714438        -57508956.57045423        
01 Jan 2000 18:02:33.781   5880.65584275764            -2157.347660222955          -2571.026824545421          3.803139960257503            4.28334373328124             5.104690282453807            27147870.68929587         -132646776.7597825        -57508753.77322398        
01 Jan 2000 18:04:04.817   6195.002870774315           -1756.631688712627          -2093.47212588811           3.096726732541173            4.512307374163127            5.377558524048246            27150580.85991905         -132646308.8998005        -57508550.95506876        
01 Jan 2000 18:05:35.853   6443.482885622205           -1337.240689021112          -1593.66139530407           2.357391715145643            4.693294893736375            5.593251050714382            27153291.01036556         -132645840.9957059        -57508348.1178128         
01 Jan 2000 18:07:06.889   6623.456085554234           -903.6301000121434          -1076.90441806574           1.592989301637405            4.824383516961469            5.749476388391115            27156001.16377528         -132645373.0435035        -57508145.25972421        
01 Jan 2000 18:08:37.924   6733.006790063776           -460.4174916764675          -548.704199798648           0.8116597029221393           4.904177903197427            5.844571634856668            27158711.2745114          -132644905.0510739        -57507942.38421917        
01 Jan 2000 18:10:08.958   6770.972911313608           -12.31126765786919          -14.67199746065792          0.02170325852177672          4.931831612559281            5.877528042337213            27161421.36702392         -132644437.0141959        -57507739.48946785        
01 Jan 2000 18:11:39.994   6736.950731169491           435.9293662938608           519.520388398022            -0.7684901341448113          4.90705058540699             5.847995164200297            27164131.47167627         -132643968.9276254        -57507536.5731969         
01 Jan 2000 18:13:11.029   6631.301573176029           879.5346379195297           1048.188564551643           -1.550511950195555           4.830098002069732            5.756286646548716            27166841.56362381         -132643500.7956529        -57507333.63726632        
01 Jan 2000 18:14:42.064   6455.149004494861           1313.788110760865           1565.711700906816           -2.316047689239444           4.701792244797621            5.603377799369157            27169551.64239773         -132643032.6183598        -57507130.68171126        
01 Jan 2000 18:16:13.100   6210.362478217347           1734.078347301812           2066.59410023676            -3.056967951173334           4.523494983172697            5.390891397277946            27172261.74395671         -132642564.3895331        -57506927.70383849        
01 Jan 2000 18:17:44.135   5899.550598031708           2135.926621257683           2545.49822440145            -3.765377289556944           4.297106268236768            5.12109183293027             27174971.80212574         -132642096.1206061        -57506724.70860428        
01 Jan 2000 18:19:15.171   5526.014865205663           2515.066246242352           2997.339234571751           -4.433754058346779           4.025030842784457            4.796844967190883            27177681.8535092          -132641627.8052547        -57506521.69326717        
01 Jan 2000 18:20:46.206   5093.723891530107           2867.468100193105           3417.315410054422           -5.054995408334065           3.710159358623804            4.421595744736954            27180391.91360141         -132641159.4408008        -57506318.6566662         
01 Jan 2000 18:22:17.242   4607.274919435718           3189.383534363127           3800.95928523807            -5.622492930448328           3.355840348653586            3.999334791680523            27183101.97068618         -132640691.0292686        -57506115.59967882        
01 Jan 2000 18:23:48.277   4071.847804418826           3477.385704919062           4144.186906673036           -6.130205518306719           2.965846708648145            3.534558470115146            27185811.98480802         -132640222.5775646        -57505912.52529911        
01 Jan 2000 18:25:19.311   3493.131224303235           3728.416113752503           4443.353298250684           -6.572741413970117           2.544321949664546            3.032204824229033            27188521.98143602         -132639754.0812876        -57505709.43161899        
01 Jan 2000 18:26:50.347   2877.270768866028           3939.808492515464           4695.280925088479           -6.945400312575301           2.095742387638098            2.497608519619677            27191231.99303788         -132639285.5348239        -57505506.31620506        
01 Jan 2000 18:28:21.382   2230.82169269138            4109.312361012607           4897.287769328567           -7.244214892897945           1.624882729573253            1.936459830513218            27193941.98530057         -132638816.9441059        -57505303.18162889        
01 Jan 2000 18:29:52.417   1560.651315840985           4235.126957300563           5047.22776645553            -7.466010631966159           1.136744984282849            1.354719918882541            27196651.98201777         -132638348.3050191        -57505100.02610692        
01 Jan 2000 18:31:23.453   873.889087125287            4315.913573222226           5143.505506213703           -7.608427551098119           0.6365220895446624           0.7585774869804329           27199361.96557876         -132637879.6206086        -57504896.8509592         
01 Jan 2000 18:32:54.488   177.8379163104684           4350.813464022738           5185.097576456357           -7.669951788363697           0.1295333283805429           0.1543718094582055           27202071.93127612         -132637410.8916889        -57504693.65653879        
01 Jan 2000 18:34:25.523   -520.1103863356356          4339.455591362509           5171.561790909303           -7.649929248569021           -0.3788372629667923          -0.4514806691492245          27204781.91255014         -132636942.1124756        -57504490.44033812        
01 Jan 2000 18:35:56.559   -1212.529340335895          4281.960122193266           5103.041358968967           -7.548571771346825           -0.8831803952169238          -1.052533408908536           27207491.88664394         -132636473.2869043        -57504287.20406335        
01 Jan 2000 18:37:27.595   -1892.052227169834          4178.939152846305           4980.265748637189           -7.366958407635452           -1.378130308418367           -1.642391746120549           27210201.83408517         -132636004.4183442        -57504083.94917499        
01 Jan 2000 18:38:58.630   -2551.459578611789          4031.487587937438           4804.539816423408           -7.107019340304292           -1.858428496579802           -2.214788837378429           27212911.77535485         -132635535.5032521        -57503880.67413701        
01 Jan 2000 18:40:29.665   -3183.735213417555          3841.174793758438           4577.733860243944           -6.771521170104161           -2.318964523592145           -2.763634302089454           27215621.68722871         -132635066.5456469        -57503677.38069171        
01 Jan 2000 18:42:00.700   -3782.166124080708          3610.021368328765           4302.255935047676           -6.364025964110817           -2.754848778601953           -3.283100928952644           27218331.60982723         -132634597.5385857        -57503474.06582926        
01 Jan 2000 18:43:31.735   -4340.382767442734          3340.487395091913           3981.037854116466           -5.888870548428851           -3.161441822828689           -3.767659650133673           27221041.51174847         -132634128.487503         -57503270.73190552        
01 Jan 2000 18:45:02.771   -4852.456971932053          3035.434911481741           3617.490460844257           -5.351100344866335           -3.534425703100141           -4.212164529426905           27223751.42747052         -132633659.3864307        -57503067.37633332        
01 Jan 2000 18:46:33.806   -5312.936125109954          2698.112054252403           3215.48473387705            -4.756441421091401           -3.869828853328473           -4.611882438678937           27226461.313503           -132633190.242897         -57502864.00237618        
01 Jan 2000 18:48:04.841   -5716.927395391444          2332.104153191121           2779.293502869401           -4.111214274831841           -4.164087439807387           -4.962566166266878           27229171.18238285         -132632721.0547323        -57502660.60909353        
01 Jan 2000 18:49:35.877   -6060.140802431972          1941.296741727684           2313.547366245406           -3.422268626105538           -4.41407673275911            -5.260491804252184           27231881.07490338         -132632251.8148729        -57502457.19342324        
01 Jan 2000 18:51:06.913   -6338.921523032972          1529.850030438987           1823.204269906029           -2.696938417132285           -4.617134637263899           -5.502486791450421           27234590.95289837         -132631782.5299268        -57502253.75822993        
01 Jan 2000 18:52:37.948   -6550.304907738802          1102.141153372134           1313.480679077171           -1.942939999667936           -4.771101766170609           -5.685977670466409           27237300.8008446          -132631313.2025829        -57502050.30467921        
01 Jan 2000 18:54:08.983   -6692.045654815948          662.7155700445817           789.7936614687532           -1.168286462676924           -4.874342689798149           -5.809015412102277           27240010.6323642          -132630843.8304827        -57501846.83174863        
01 Jan 2000 18:55:40.018   -6762.637527172944          216.243034948456            257.7084137733              -0.3812100119557653          -4.925760297317556           -5.870292530586129           27242720.46095747         -132630374.4112877        -57501643.33842451        
01 Jan 2000 18:57:11.054   -6761.329198895961          -232.5332173677776          -277.1222971955378          0.4099276103504346           -4.924807339029025           -5.869156839122179           27245430.30835808         -132629904.9412321        -57501439.82307434        
01 Jan 2000 18:58:42.090   -6688.133533791318          -678.8369247506043          -809.0063438571374          1.19670643847                -4.871493184653502           -5.805619504109025           27248140.14515797         -132629435.4254099        -57501236.28790642        
01 Jan 2000 19:00:13.125   -6543.829758810813          -1117.920770810235          -1332.286094848785          1.970757534471014            -4.766385406409136           -5.680356931776708           27250849.95787381         -132628965.8661578        -57501032.73393363        
01 Jan 2000 19:01:44.161   -6329.951750352856          -1545.119138083794          -1841.401283797431          2.723855985633349            -4.610601247003968           -5.494700600136329           27253559.76305594         -132628496.2606082        -57500829.15991289        
01 Jan 2000 19:03:15.197   -6048.771355226527          -1955.892544011831          -2330.94196605433           3.447999239638235            -4.405795470983464           -5.250622580779849           27256269.57780648         -132628026.6057967        -57500625.56455915        
01 Jan 2000 19:04:46.233   -5703.281326672041          -2345.868604399703          -2795.697337047312          4.135479318138551            -4.154147935693392           -4.950720726530428           27258979.36927477         -132627556.9074167        -57500421.95034049        
01 Jan 2000 19:06:17.268   -5297.156067028785          -2710.901293019704          -3230.726355124523          4.778987284186605            -3.858334997080238           -4.598184594202349           27261689.13645889         -132627087.1656426        -57500218.31733251        
01 Jan 2000 19:07:48.303   -4834.710889422727          -3047.112383114843          -3631.40712961542           5.371686298534668            -3.521499836777052           -4.196760081798981           27264398.89908065         -132626617.3770558        -57500014.66405326        
01 Jan 2000 19:09:19.339   -4320.863567800538          -3350.926409628189          -3993.478587193214          5.907273253767467            -3.147224455972041           -3.750716052105044           27267108.6503746          -132626147.5428292        -57499810.99101115        
01 Jan 2000 19:10:50.374   -3761.076615314504          -3619.113656765974          -4313.091702457621          6.380054556116143            -2.739487632220711           -3.264794227566444           27269818.39408218         -132625677.6623139        -57499607.29792495        
01 Jan 2000 19:12:21.409   -3161.301853809834          -3848.822607149064          -4586.848169327715          6.78500332934194             -2.302624545047917           -2.74416107395647            27272528.12908905         -132625207.7357032        -57499403.58487837        
01 Jan 2000 19:13:52.445   -2527.917006181598          -4037.610729702931          -4811.837092620401          7.11781369001914             -1.841280591179064           -2.194352759511648           27275237.85139921         -132624737.7636901        -57499199.85217185        
01 Jan 2000 19:15:23.480   -1867.654586454428          -4183.471313790621          -4985.666967724796          7.374948052828166            -1.36035958959756            -1.621213428122884           27277947.56798189         -132624267.7450657        -57498996.09928138        
01 Jan 2000 19:16:54.514   -1187.542877009684          -4284.85243212147           -5106.488279716803          7.553670559843413            -0.8649807906215381          -1.030843964748204           27280657.24541681         -132623797.6856277        -57498792.32872022        
01 Jan 2000 19:18:25.550   -494.7918675410144          -4340.6787169788            -5173.019455256715          7.652085469358231            -0.3603957962826466          -0.4295029849757009          27283366.96666177         -132623327.5709845        -57498588.53424959        
01 Jan 2000 19:19:56.586   203.2177201736004           -4350.354229951768          -5184.550282602442          7.669142214871034            0.1480194337948711           0.1764026919987931           27286076.67037839         -132622857.4117764        -57498384.72048212        
01 Jan 2000 19:21:27.622   899.0686674720218           -4313.776168889021          -5140.958246920783          7.604659568767468            0.6548623564382327           0.7804345659399694           27288786.37262968         -132622387.2052165        -57498180.8862096         
01 Jan 2000 19:22:58.657   1585.350872232685           -4231.334844799014          -5042.708502758296          7.459325601598506            1.154735612010352            1.376160314109808            27291496.02691643         -132621916.9593742        -57497977.03493021        
01 Jan 2000 19:24:29.692   2254.778089144681           -4103.906515754114          -4890.845333820759          7.234685049130181            1.642332055521613            1.957255127400513            27294205.67292507         -132621446.6673633        -57497773.16365872        
01 Jan 2000 19:26:00.728   2900.237643365208           -3932.844530944404          -4686.98159886749           6.933123700394039            2.112470966992931            2.517544864164789            27296915.33042324         -132620976.3257522        -57497569.27090753        
01 Jan 2000 19:27:31.763   3514.860291398661           -3719.96901605722           -4433.286439225346          6.557850214273313            2.560148936623435            3.051066692797225            27299624.97186663         -132620505.9393216        -57497365.3587491         
01 Jan 2000 19:29:02.798   4092.114437916809           -3467.542197955951          -4132.455871886034          6.11285261993082             2.980608490303862            3.552150876436433            27302334.61088551         -132620035.5057053        -57497161.42615766        
01 Jan 2000 19:30:33.833   4625.858415297522           -3178.249989713699          -3787.690843403818          5.602865853476496            3.369376168912557            4.015466154102859            27305044.22636321         -132619565.0285696        -57496957.47472257        
01 Jan 2000 19:32:04.869   5110.420678364062           -2855.166872589972          -3402.655377865081          5.033309849189204            3.722320940445562            4.43608935356466             27307753.83271585         -132619094.5054118        -57496753.50335888        
01 Jan 2000 19:33:35.903   5540.648898869988           -2501.728285230398          -2981.443671617884          4.410240865054188            4.03568995938764             4.809548007696605            27310463.42663995         -132618623.9368055        -57496549.51231528        
01 Jan 2000 19:35:06.939   5911.97031136655            -2121.690693856161          -2528.532506776786          3.740281091392701            4.306152521349289            5.131872737576634            27313173.01749007         -132618153.3211261        -57496345.50088744        
01 Jan 2000 19:36:37.975   6220.438266708493           -1719.092022715206          -2048.734094070897          3.030548894589058            4.530833971643051            5.399637663153501            27315882.62132853         -132617682.6555829        -57496141.46786568        
01 Jan 2000 19:38:09.010   6462.769080519992           -1298.217245008349          -1547.155065706462          2.288598158103532            4.707342544916672            5.609992389476019            27318592.20654206         -132617211.9456669        -57495937.41563028        
01 Jan 2000 19:39:40.045   6636.386670393245           -863.5422629774804          -1029.129594260349          1.522319349934466            4.833801877932294            5.760700753914454            27321301.76711424         -132616741.1924239        -57495733.34463461        
01 Jan 2000 19:41:11.081   6739.446933275839           -419.6847059202086          -500.1607560372562          0.7398527855382618           4.908868765533169            5.850161986897663            27324011.3272747          -132616270.3916444        -57495529.25305385        
01 Jan 2000 19:42:42.116   6770.853452165103           28.63494359074647           34.12579689800208           -0.0504799018893863          4.931744601063336            5.877424346074333            27326720.87820027         -132615799.5448612        -57495325.14155249        
01 Jan 2000 19:44:13.152   6730.27207889891            476.6514988666972           568.0511361897992           -0.840278271266156           4.902185998160034            5.842197774872257            27329430.42807588         -132615328.6506517        -57495121.00951381        
01 Jan 2000 19:45:44.186   6618.135756572505           919.5952618636097           1095.930957058568           -1.621133928542241           4.820508303298799            5.744858088586566            27332139.93775794         -132614857.7158193        -57494916.85988707        
01 Jan 2000 19:47:15.222   6435.634921645558           1352.76544705747            1612.163081468051           -2.384759964008759           4.687578604893873            5.586438642950033            27334849.45968199         -132614386.7312505        -57494712.68872156        
01 Jan 2000 19:48:46.256   6184.713193406657           1771.549207435913           2111.250132419174           -3.12302449279305            4.504812593596476            5.368626592382247            27337558.94692104         -132613915.7051024        -57494508.49955342        
01 Jan 2000 19:50:17.291   5868.034721300295           2171.500709927154           2587.893772376563           -3.828090055164515           4.274150778787315            5.093734545909128            27340268.44207791         -132613444.629969         -57494304.28917213        
01 Jan 2000 19:51:48.326   5488.967874052478           2548.364913093189           3037.023040419841           -4.492455533698383           3.998046608085103            4.764686408544521            27342977.92734858         -132612973.5089452        -57494100.05891935        
01 Jan 2000 19:53:19.362   5051.541492205658           2898.136058346137           3453.864059360833           -5.10905926613336            3.679434602630218            4.384979406400015            27345687.41092717         -132612502.3406061        -57493895.80817733        
01 Jan 2000 19:54:50.397   4560.403806386065           3217.096319912231           3833.986096977014           -5.671347180529093           3.321700434030732            3.958648425777875            27348396.90333711         -132612031.1231209        -57493691.53615248        
01 Jan 2000 19:56:21.433   4020.781929722729           3501.850834571103           4173.343312829147           -6.173334548410421           2.928651419508229            3.490230850655067            27351106.37418262         -132611559.8617757        -57493487.24513628        
01 Jan 2000 19:57:52.468   3438.415010671473           3749.372094657155           4468.327663780146           -6.609684244197034           2.504467831846883            2.984708536140157            27353815.81779371         -132611088.5575575        -57493282.93555657        
01 Jan 2000 19:59:23.503   2819.488739928082           3957.031236394623           4715.806191980803           -6.975761902709873           2.053655195632085            2.447450957344305            27356525.26297361         -132610617.205456         -57493078.60524146        
01 Jan 2000 20:00:54.539   2170.580795896417           4122.620449805299           4913.147731957826           -7.267675425096458           1.581004550898148            1.884167853440665            27359234.7192259          -132610145.8038172        -57492874.25347386        
01 Jan 2000 20:02:25.575   1498.598818478439           4244.37689493406            5058.251412861529           -7.482317140210196           1.091547274565762            1.300855385950166            27361944.15090708         -132609674.3588422        -57492669.882942          
01 Jan 2000 20:03:56.610   810.6842809288834           4321.007070744967           5149.575700185303           -7.617406763992515           0.5904850627603155           0.703712694917824            27364653.57115062         -132609202.8682462        -57492465.49265541        
01 Jan 2000 20:05:27.646   114.1474787222862           4351.696393130284           5186.149810392288           -7.671508284330848           0.083142578095384            0.09908546614271843          27367362.99406269         -132608731.3295743        -57492261.08154985        
01 Jan 2000 20:06:58.680   -583.5957894515663          4336.118530540808           5167.584836686341           -7.644046418632618           -0.4250786705336883          -0.5065890327436944          27370072.37980929         -132608259.7497592        -57492056.65263071        
01 Jan 2000 20:08:29.716   -1275.138664152044          4274.439125701398           5094.078184379901           -7.535313174754355           -0.9287836853891355          -1.106881293805394           27372781.77331153         -132607788.1209827        -57491852.20250872        
01 Jan 2000 20:10:00.752   -1953.12606632829           4167.313558474508           4966.410904778561           -7.346463907203823           -1.4226151844598             -1.695406756959044           27375491.16480185         -132607316.4449442        -57491647.73192063        
01 Jan 2000 20:11:31.788   -2610.350413002064          4015.880176982566           4785.939628346851           -7.079505384437001           -1.901323318713978           -2.265908895760532           27378200.55827369         -132606844.720948         -57491443.24056485        
01 Jan 2000 20:13:02.823   -3239.818768938183          3821.750227315732           4554.584563401268           -6.737278036164991           -2.359814583937563           -2.812317508263805           27380909.93193881         -132606372.9527876        -57491238.73008581        
01 Jan 2000 20:14:33.859   -3834.840335904529          3586.987582715644           4274.805338292196           -6.32342021838526            -2.793215546036735           -3.32882466187928            27383619.29232592         -132605901.1393264        -57491034.19999085        
01 Jan 2000 20:16:04.894   -4389.08876683471           3314.08854437808            3949.5769289379             -5.842332604668203           -3.196918229339069           -3.80993878504476            27386328.63826475         -132605429.2807685        -57490829.6503684         
01 Jan 2000 20:17:35.930   -4896.673453483115          3005.95349831771            3582.35588079127            -5.299128220677662           -3.566632040994274           -4.250546548316551           27389037.98046541         -132604957.3752486        -57490625.08040985        
01 Jan 2000 20:19:06.965   -5352.197739955929          2665.858089219982           3177.045955174255           -4.699581627198866           -3.898426172463053           -4.645963396496144           27391747.32080713         -132604485.4224389        -57490420.48997315        
01 Jan 2000 20:20:38.001   -5750.814993653267          2297.421105451162           2737.959856123188           -4.050072305340585           -4.188770440390139           -4.991982220887387           27394456.63719341         -132604013.4261886        -57490215.88072692        
01 Jan 2000 20:22:09.036   -6088.288581089765          1904.559528867619           2269.765660837525           -3.357505414848836           -4.434578971707139           -5.284925421174728           27397165.93403875         -132603541.3857295        -57490011.25233804        
01 Jan 2000 20:23:40.071   -6361.032895337567          1491.44754344652            1777.437968068203           -2.629239531338348           -4.633240087143062           -5.521680519204263           27399875.2301635          -132603069.2977822        -57489806.60338507        
01 Jan 2000 20:25:11.106   -6566.14733971749           1062.477582231255           1266.211475674911           -1.87301797682348            -4.782641054216923           -5.699729658451588           27402584.52299414         -132602597.162795         -57489601.93406218        
01 Jan 2000 20:26:42.142   -6701.450620187301          622.2106322325346           741.5217563134402           -1.096881213339369           -4.881193065078719           -5.817179371453516           27405293.81092065         -132602124.9810481        -57489397.24449088        
01 Jan 2000 20:28:13.178   -6765.503865608811          175.3272522533581           208.9468827526121           -0.3090804933606067          -4.927848076816653           -5.872780649304725           27408003.09594385         -132601652.7521923        -57489192.53451987        
01 Jan 2000 20:29:44.213   -6757.625898759289          -273.4177119680768          -325.8465405168442          0.482001971860921            -4.92210993453471            -5.865942197625404           27410712.35648219         -132601180.4799896        -57488987.80577989        
01 Jan 2000 20:31:15.248   -6677.901004632317          -719.2558329267143          -857.1757228847539          1.267960028080174            -4.86404002961657            -5.796737179817606           27413421.60848397         -132600708.1616603        -57488783.05706593        
01 Jan 2000 20:32:46.284   -6527.177125115868          -1157.446103582884          -1379.390552179074          2.040435859977528            -4.754255984767791           -5.665901649959548           27416130.84656949         -132600235.7981422        -57488578.2887846         
01 Jan 2000 20:34:17.319   -6307.054855767937          -1583.333464709672          -1886.943344842392          2.791223167711006            -4.593923639502915           -5.474825001481078           27418840.0947315          -132599763.3852518        -57488373.49912229        
01 Jan 2000 20:35:48.355   -6019.876054843155          -1992.385835910934          -2374.432977780677          3.512332448070072            -4.384748753204472           -5.225540079254422           27421549.32789014         -132599290.9273618        -57488168.68997459        
01 Jan 2000 20:37:19.391   -5668.694411808011          -2380.254293502858          -2836.67660556983           4.19609708071768             -4.128955567859996           -4.920697631659023           27424258.54620349         -132598818.4244449        -57487963.86132966        
01 Jan 2000 20:38:50.426   -5257.241633230452          -2742.817091416897          -3268.762122524895          4.835250931655919            -3.829262178588403           -4.563536958317866           27426967.76468408         -132598345.8738827        -57487759.01205242        
01 Jan 2000 20:40:21.462   -4789.894960559181          -3076.217056070225          -3666.092728171283          5.422994275807151            -3.488856874286317           -4.157857713977728           27429676.96550186         -132597873.2787851        -57487554.14349102        
01 Jan 2000 20:41:52.497   -4271.625528344045          -3376.908817070379          -4024.443214606696          5.953077058967303            -3.111360522862136           -3.707975080976752           27432386.13961985         -132597400.6407292        -57487349.25632908        
01 Jan 2000 20:43:23.532   -3707.935558911958          -3641.699851197634          -4340.008880814588          6.419871253324828            -2.700780825183447           -3.218665251221929           27435095.32821389         -132596927.9525313        -57487144.34745252        
01 Jan 2000 20:44:54.568   -3104.826304930405          -3867.770857164931          -4609.429814357502          6.818406775669477            -2.261488965127081           -2.695137598802362           27437804.49121941         -132596455.2211814        -57486939.4198915         
01 Jan 2000 20:46:25.603   -2468.706090984901          -4052.720124748058          -4829.843768447363          7.144449704739965            -1.798152629034164           -2.142954855684188           27440513.64757744         -132595982.4433749        -57486734.47221342        
01 Jan 2000 20:47:56.638   -1806.336607541439          -4194.581410707157          -4998.907465639154          7.394533794286367            -1.315696887382924           -1.567986492303618           27443222.80303034         -132595509.6181091        -57486529.50398371        
01 Jan 2000 20:49:27.674   -1124.762668572003          -4291.845743101593          -5114.822583201501          7.56599891140934             -0.8192530317479353          -0.9763477438292976          27445931.94696965         -132595036.7472355        -57486324.51600491        
01 Jan 2000 20:50:58.710   -431.2270496597952          -4343.479270936381          -5176.357025496924          7.657022503302752            -0.314096544700405           -0.3743256855681318          27448641.09400525         -132594563.8282036        -57486119.50717141        
01 Jan 2000 20:52:29.745   266.8907460891799           -4348.932539961412          -5182.855978448885          7.666635949352771            0.1943975017899959           0.2316739211495719           27451350.22134061         -132594090.8649928        -57485914.47920825        
01 Jan 2000 20:54:00.781   962.1707928036677           -4308.147871470721          -5134.250703252342          7.59473756905814             0.7008245926773744           0.835210226101641            27454059.33872158         -132593617.8559019        -57485709.43137796        
01 Jan 2000 20:55:31.816   1647.220505944017           -4221.558978629603          -5031.058079130185          7.442091945661807            1.19980012775604             1.42986611264826             27456768.44472539         -132593144.8011793        -57485504.36378826        
01 Jan 2000 20:57:02.852   2314.760046272015           -4090.085741216807          -4874.374376113492          7.210320714660775            1.686021628082502            2.009322332458869            27459477.55412072         -132592671.6982458        -57485299.27532107        
01 Jan 2000 20:58:33.888   2957.687305641493           -3915.126768665015          -4665.866392018302          6.901889453356422            2.154316070233143            2.567413916283798            27462186.64765644         -132592198.5504632        -57485094.16743368        
01 Jan 2000 21:00:04.923   3569.168396791007           -3698.54192499871           -4407.750626477526          6.520076874458128            2.599705797130623            3.098208723418425            27464895.73238434         -132591725.3566           -57484889.03959224        
01 Jan 2000 21:01:35.959   4142.699851076218           -3442.634997255319          -4102.772625969593          6.068944272630388            3.017453821539668            3.59606143230704             27467604.79777118         -132591252.1184961        -57484683.89259438        
01 Jan 2000 21:03:06.994   4672.186530840251           -3150.125865672526          -3754.173817539185          5.553286463938192            3.403120575768511            4.055681172203412            27470313.85549881         -132590778.8341112        -57484478.72555559        
01 Jan 2000 21:04:38.029   5151.996611394467           -2824.126109153423          -3365.662436522704          4.97858878126691             3.752603959365788            4.472179250157447            27473022.89218119         -132590305.5057841        -57484273.53948973        
01 Jan 2000 21:06:09.064   5577.032974978487           -2468.098870991865          -2941.365696382273          4.35095632250676             4.062191340951532            4.841131124384091            27475731.93171589         -132589832.1293392        -57484068.33258674        
01 Jan 2000 21:07:40.100   5942.77572607663            -2085.829220578889          -2485.794467162876          3.677061701867658            4.328590525462855            5.15861330958963             27478440.97294196         -132589358.7049788        -57483863.10493425        
01 Jan 2000 21:09:11.136   6245.333753379941           -1681.383884372539          -2003.795284730983          2.964074060506178            4.548967310782463            5.421248135218638            27481149.99819886         -132588885.235789         -57483657.85787015        
01 Jan 2000 21:10:42.171   6481.491824703265           -1259.060749732555          -1500.490171788132          2.219570047964629            4.720979790667327            5.626244626092465            27483859.02218            -132588411.7192018        -57483452.59028113        
01 Jan 2000 21:12:13.206   6648.736956012675           -823.3549495404798          -981.2362190950906          1.451474033506063            4.842797561383359            5.77142139198511             27486568.01360637         -132587938.1606847        -57483247.30453741        
01 Jan 2000 21:13:44.242   6745.293429156894           -378.8945658779232          -451.5489600994365          0.6679447595660913           4.913127227870765            5.855237024687431            27489277.00022884         -132587464.5553872        -57483041.99853627        
01 Jan 2000 21:15:15.277   6770.134345736771           69.59327459436243           82.93803501823001           -0.1226844279453547          4.931220819335086            5.876800127317968            27491985.97191666         -132586990.9050803        -57482836.67304545        
01 Jan 2000 21:16:46.312   6722.995477656618           517.343329211507            616.5457711924672           -0.9120129892668117          4.896885877692039            5.835881337263353            27494694.94716985         -132586517.2065293        -57482631.32666267        
01 Jan 2000 21:18:17.348   6604.377510847266           959.5935720360757           1143.59908690431            -1.691646055333698           4.810487091847334            5.732915273837148            27497403.91669946         -132586043.4613578        -57482425.96009182        
01 Jan 2000 21:19:48.384   6415.539597699625           1391.645220710041           1658.498191397761           -2.453300247773684           4.672941601427406            5.568994941484064            27500112.90131555         -132585569.6659259        -57482220.57175499        
01 Jan 2000 21:21:19.420   6158.492523967369           1808.897395338366           2155.759969528814           -3.188864778277726           4.485714019697719            5.345865798324983            27502821.85538229         -132585095.8282151        -57482015.16511208        
01 Jan 2000 21:22:50.455   5835.969654057665           2206.915492667493           2630.099466938315           -3.890521983910747           4.250795270734979            5.065900535280898            27505530.78763487         -132584621.9466982        -57481809.73950114        
01 Jan 2000 21:24:21.490   5451.399904735698           2581.468978655137           3076.474929482775           -4.550813950788005           3.970682904052494            4.732075615956982            27508239.7046945          -132584148.0202175        -57481604.29442024        
01 Jan 2000 21:25:52.525   5008.869752088836           2928.577653146756           3490.142939328777           -5.162724073038978           3.648353421286818            4.347938296871952            27510948.62168431         -132583674.046127         -57481398.82872238        
01 Jan 2000 21:27:23.560   4513.087850364708           3244.548319719122           3866.702116370781           -5.71974169725477            3.287236505317372            3.917575914918822            27513657.51647374         -132583200.0282989        -57481193.34408615        
01 Jan 2000 21:28:54.595   3969.322857076728           3526.023549682997           4202.151232906512           -6.215948087458276           2.891169733405302            3.445561916585419            27516366.40418589         -132582725.9640871        -57480987.83936446        
01 Jan 2000 21:30:25.630   3383.356940258621           3770.010256263496           4492.923267019051           -6.646066797887911           2.464364712873699            2.936915500029635            27519075.28022741         -132582251.8542955        -57480782.31490579        
01 Jan 2000 21:31:56.666   2761.41327551394            3973.916467012457           4735.929226231398           -7.005528498261317           2.011354271511713            2.397038679053798            27521784.17367594         -132581777.6938341        -57480576.76850367        
01 Jan 2000 21:33:27.702   2110.105498765              4135.572585225918           4928.583485877125           -7.290508455052883           1.53695564003976             1.83167240567532             27524493.0761967          -132581303.4841607        -57480371.20079001        
01 Jan 2000 21:34:58.738   1436.366488792019           4253.257774266169           5068.835232710972           -7.497973043825259           1.046218578836746            1.246834749967503            27527201.95386528         -132580829.2312138        -57480165.61433914        
01 Jan 2000 21:36:29.774   747.3548695394312           4325.721910808354           5155.194627769358           -7.625718450116995           0.5443572762229996           0.6487397395935589           27529910.82608822         -132580354.9315961        -57479960.00767835        
01 Jan 2000 21:38:00.810   50.40218011374257           4352.19432132218            5186.74321810384            -7.672386070790828           0.03671186821850361          0.04375150084024612          27532619.66989373         -132579880.5893301        -57479754.38255138        
01 Jan 2000 21:39:31.844   -647.0827146302906          4332.394448004613           5163.146647944719           -7.637481316767974           -0.471321186738301           -0.5616987175611389          27535328.49005103         -132579406.2035815        -57479548.73859655        
